week_date,danceability,energy,valence,acousticness,tempo,loudness,speechiness,instrumentalness,liveness,key,mode,neg,neu,pos,compound,num_songs_on_chart,spotify_track_explicit,Peak Position,Weeks on Chart,year,month,day_of_year,week_of_year,quarter,is_holiday_season,DATE,USREC,UNRATE,GDP,CPIAUCSL
1998-06-30,0.6665839332941522,0.6080675874228622,0.5622268880399647,0.23288284109609164,117.10765585512783,-7.908732699089039,0.09976909344695853,0.013225737584484198,0.19128380473111956,4.7759330002938585,0.6496106376726418,0.051574999999999975,0.8316025,0.1168375,0.389474,100.0,0.16617690273288271,35.41,12.31,1998.0,6.0,167.5,24.5,2.0,0.0,1998-06-01,0,4.5,8969.699,162.8
1998-07-31,0.6700738068486283,0.6266584955316243,0.5786741992359682,0.2213389505842595,118.69757524070457,-7.700895732139462,0.09832852491746034,0.0159457705082885,0.1631240982437641,4.798119738638917,0.6293300893675131,0.052642499999999974,0.83581,0.11153249999999998,0.356547,100.0,0.1357517588287151,35.9725,12.16,1998.0,7.0,195.5,28.5,3.0,0.0,1998-07-01,0,4.5,9121.097,163.2
1998-08-31,0.6771178956911917,0.6342700888192268,0.5834229060175794,0.19865136592599417,117.89237475382632,-7.8373187592968225,0.08940681323375742,0.01180491772758,0.15489705999139464,5.015568873317352,0.6089467699305428,0.056959999999999976,0.835328,0.10767799999999998,0.31247499999999995,100.0,0.1482734034052492,37.156,11.524000000000001,1998.0,8.0,227.0,33.0,3.0,0.0,1998-08-01,0,4.5,9121.097,163.4
1998-09-30,0.6783336674685913,0.6310882014874916,0.5775682518043304,0.186888615323836,118.97234162735664,-7.788154115367076,0.092523668490652,0.01095144092016915,0.15838488552919155,5.00368492224476,0.5948075380914194,0.0539375,0.84337,0.10267749999999998,0.28251075,100.0,0.13995471484503985,35.1575,12.73,1998.0,9.0,258.5,37.5,3.0,0.0,1998-09-01,0,4.6,9121.097,163.5
1998-10-31,0.6820281931966488,0.6267870413555814,0.5798334308507977,0.1930514194069331,118.99053118093047,-7.722193733066311,0.10128895809479285,0.02478022591019154,0.1631669868561553,4.971435144882477,0.6041808218512308,0.05908600000000001,0.837556,0.10338799999999995,0.21023799999999998,100.0,0.19670637694459567,34.588,12.522,1998.0,10.0,290.0,42.0,4.0,0.0,1998-10-01,0,4.5,9293.991,163.9
1998-11-30,0.6833169751521297,0.6204857159321409,0.5665887095857152,0.18358573280049476,117.88406423950458,-7.5659168890989,0.1024921686950642,0.02655083223308125,0.163542261355953,5.289755823959678,0.560457772450673,0.06294249999999997,0.8302124999999999,0.10689749999999998,0.18685624999999995,100.0,0.2046835285174715,36.37,12.2175,1998.0,11.0,321.5,46.5,4.0,1.0,1998-11-01,0,4.4,9293.991,164.1
1998-12-31,0.6281465496868722,0.6163708023159635,0.5177565874985229,0.21163723310291854,118.91894071251329,-7.346875605577218,0.0631530397022332,0.0028737076982157,0.18141341722793328,4.93811296230651,0.6972113907597779,0.06278499999999998,0.820245,0.1170075,0.3285165,100.0,0.12297641073080477,41.255,6.0325,1998.0,12.0,349.5,50.5,4.0,1.0,1998-12-01,0,4.4,9293.991,164.4
1999-01-31,0.6405397391901166,0.6203655364905056,0.5298606268588423,0.2001875922443376,118.32127751086708,-7.176966323495767,0.07010300846488213,0.0068517948295584,0.18028772363303586,5.092427362159689,0.7038663921299474,0.06344799999999998,0.8124180000000001,0.12415599999999997,0.354502,100.0,0.13377379619260915,38.516,8.894,1999.0,1.0,16.0,12.6,1.0,0.0,1999-01-01,0,4.3,9411.682,164.7
1999-02-28,0.6417844769353033,0.6404678225505425,0.5363293802453972,0.1745705045018603,117.83164810021795,-7.045322094787414,0.08168152497320852,0.013420234870678699,0.16984601852520792,5.112531457332418,0.69081295379836,0.06274,0.8155125000000001,0.12174499999999994,0.34665424999999994,100.0,0.14286114221724522,38.239999999999995,9.7825,1999.0,2.0,47.5,6.5,1.0,0.0,1999-02-01,0,4.4,9411.682,164.7
1999-03-31,0.6372106960950763,0.6466250028296547,0.5301372948500283,0.16208434898132423,116.94856327108091,-7.132554895302773,0.08184545840407464,0.015850333559705675,0.16774007640067906,4.703225806451613,0.6852574985851726,0.061657499999999976,0.8162475,0.12206499999999998,0.32311999999999996,100.0,0.13419069615528179,38.89,9.835,1999.0,3.0,75.5,10.5,1.0,0.0,1999-03-01,0,4.2,9411.682,164.8
1999-04-30,0.6488044241386632,0.6388036911397781,0.5474990835854966,0.15462745906195252,116.53640669692626,-7.176618137176833,0.07699601469182987,0.015697162046106,0.16624743271221526,5.091027631788501,0.7012170196952806,0.06866499999999998,0.8072125,0.12408499999999997,0.29530425,100.0,0.15174461466537198,40.8425,9.5125,1999.0,4.0,103.5,14.5,2.0,0.0,1999-04-01,0,4.3,9526.21,165.9
1999-05-31,0.6507341311797131,0.6551081084413483,0.5543683258069654,0.1507803069550832,114.81408264054785,-7.082930127562946,0.07129154570534652,0.015622660862115861,0.16667546594125832,5.421742469778936,0.6752842295619294,0.066726,0.8180820000000001,0.11517999999999998,0.2600128,100.0,0.13084603568474532,39.882,10.346,1999.0,5.0,135.0,19.0,2.0,0.0,1999-05-01,0,4.2,9526.21,166.0
1999-06-30,0.6534827867270081,0.6736299322505781,0.5686174483496385,0.1450999573658387,113.48723994192532,-6.838066380448787,0.06711280480892103,0.015209381129088475,0.17094720092826282,5.655798370998369,0.6898530307147117,0.0688775,0.8072425,0.12394749999999997,0.303035,100.0,0.10968333519184845,37.8475,11.4825,1999.0,6.0,166.5,23.5,2.0,0.0,1999-06-01,0,4.3,9526.21,166.0
1999-07-31,0.6533604743820699,0.6857326490862912,0.5713615094028434,0.149021396425824,113.04633018199118,-6.712320928173232,0.07232223383360106,0.00780413405218928,0.16572197070207895,5.71570500024344,0.7329407468718049,0.06484599999999999,0.81138,0.123862,0.348296,100.0,0.1144225619553045,39.730000000000004,10.514,1999.0,7.0,198.0,28.0,3.0,0.0,1999-07-01,0,4.3,9686.626,166.7
1999-08-31,0.6466736817761332,0.6842671137835338,0.5577596843200741,0.16009036019888986,114.298628179926,-6.762645871877891,0.07993837881591112,0.018832133730342225,0.17018349329324695,6.170964384828862,0.6844357076780758,0.0649025,0.81581,0.1193675,0.34053849999999997,100.0,0.07753237742830707,40.3675,10.32,1999.0,8.0,229.5,32.5,3.0,0.0,1999-08-01,0,4.2,9686.626,167.1
1999-09-30,0.6444807692307691,0.6801098901098901,0.5577365384615385,0.1906864148351648,115.28176923076923,-6.845862637362638,0.07599038461538457,0.0089381318681318,0.1760626373626373,6.068681318681319,0.7115384615384616,0.05993499999999995,0.8101525,0.12997999999999998,0.43191499999999994,100.0,0.07417582417582415,39.65,10.4525,1999.0,9.0,257.5,36.5,3.0,0.0,1999-09-01,0,4.2,9686.626,167.8
1999-10-31,0.6487427106227106,0.6789937973137973,0.57509073992674,0.18030937711843706,114.64971633699633,-6.7475624908424905,0.07737157020757016,0.0055387318437118,0.1674171208791208,5.767008547008547,0.7051526251526251,0.059409999999999984,0.814284,0.12633999999999998,0.42218539999999993,100.0,0.09750915750915744,38.718,10.502,1999.0,10.0,289.0,41.0,4.0,0.0,1999-10-01,0,4.1,9900.169,168.1
1999-11-30,0.6396300366300366,0.6800499389499389,0.5815206166056166,0.1672455486568986,115.53539044566544,-6.695775793650794,0.079121108058608,0.005395994352869325,0.17359311660561652,5.707112332112333,0.7127594627594628,0.05780249999999998,0.821445,0.120765,0.41323299999999996,100.0,0.1187423687423687,40.8725,10.4575,1999.0,11.0,320.5,45.5,4.0,1.0,1999-11-01,0,4.1,9900.169,168.4
1999-12-31,0.6521852208976157,0.697437675315568,0.6031471657316503,0.153322663803179,116.07622291374474,-6.611253126460963,0.09215879499766241,0.015201630989948525,0.18389202606358102,5.675753856942497,0.7000642823749416,0.055537499999999976,0.829735,0.1147425,0.43368525,100.0,0.15676133707339873,40.495000000000005,10.440000000000001,1999.0,12.0,348.5,49.5,4.0,1.0,1999-12-01,0,4.0,9900.169,168.8
2000-01-31,0.6507674988654791,0.6914921580383151,0.5859786931964716,0.15589664910610032,118.3321191290648,-6.6183993431938175,0.0873817615537026,0.02111466099341202,0.178706985651095,5.540361265662808,0.6774751133236407,0.05637875247524752,0.8331007128712871,0.11052451485148514,0.3791274415841584,100.2,0.14918726047310688,38.91140594059406,11.519663366336633,2000.0,1.0,15.0,12.4,1.0,0.0,2000-01-01,0,4.0,10002.179,169.3
2000-02-29,0.6559150814414664,0.680555803972792,0.5615219606509666,0.1696515214742305,118.49554968398246,-6.60517603127938,0.07506750217699545,0.0052391269252603,0.17311536888193613,5.508438265801519,0.7126398029273204,0.0578975,0.8230325000000001,0.1190625,0.37101999999999996,100.0,0.18495108571314886,39.1775,11.005,2000.0,2.0,46.5,6.5,1.0,0.0,2000-02-01,0,4.1,10002.179,170.0
2000-03-31,0.6547070926385442,0.6766113828823506,0.5542973118279569,0.17411019825219576,119.79658996711174,-6.729961117019181,0.07122391872464451,0.00078648757631255,0.1783333370751112,5.283090117767537,0.7096232620426168,0.06043999999999997,0.8212375000000001,0.118295,0.34140375,100.0,0.17708863133126806,41.12,10.315,2000.0,3.0,74.5,10.5,1.0,0.0,2000-03-01,0,4.0,10002.179,171.0
2000-04-30,0.6673551079483195,0.6735022863610639,0.5563815328059338,0.17152351786993217,119.35872599621909,-6.705184003901311,0.0649693850859131,0.0075487238326770595,0.16649819203121044,5.24522775710725,0.6893328035256294,0.06210799999999998,0.814216,0.12365599999999999,0.4118402,100.0,0.15739310527519895,40.608,10.73,2000.0,4.0,106.0,15.0,2.0,0.0,2000-04-01,0,3.8,10247.72,170.9
2000-05-31,0.6627234042553191,0.6936702127659574,0.5817244680851064,0.1604768643617021,118.20090425531914,-6.449156914893616,0.06562845744680847,0.0139350718085106,0.1602087765957446,4.944148936170213,0.6888297872340425,0.064545,0.805875,0.1295825,0.46610699999999994,100.0,0.1728723404255319,39.9775,10.9775,2000.0,5.0,137.5,19.5,2.0,0.0,2000-05-01,0,4.0,10247.72,171.2
2000-06-30,0.6633973061084419,0.6934234156943492,0.5685221373827499,0.14981664690574237,116.3820570235644,-6.422127345001144,0.06809438915579956,0.013708478065659975,0.1515269789521848,5.173072523450012,0.621282315259666,0.06027749999999995,0.8133874999999999,0.12636,0.45229525,100.0,0.18130862502859751,40.072500000000005,11.74,2000.0,6.0,165.5,23.5,2.0,0.0,2000-06-01,0,4.0,10247.72,172.2
2000-07-31,0.6532105828953655,0.6955690874343048,0.5671113067367415,0.14364283807931194,118.016042881032,-6.3267669851887245,0.06965926899187766,0.0088004406115623,0.1542566650740563,5.061084567606306,0.6026755852842809,0.057355999999999976,0.815776,0.12689799999999998,0.48195239999999995,100.0,0.1375059722885809,40.802,12.276,2000.0,7.0,197.0,28.0,3.0,0.0,2000-07-01,0,4.0,10318.165,172.7
2000-08-31,0.6644672718585761,0.7097116579073101,0.5877603738652651,0.1319891651935021,118.81776376612518,-6.1665702341137125,0.0686213748208313,0.007376700250836076,0.16292797419971328,5.254389632107023,0.6009913999044434,0.059089999999999976,0.8073075,0.13360249999999999,0.54560225,100.0,0.13658623984710933,40.0275,12.317499999999999,2000.0,8.0,228.5,32.5,3.0,0.0,2000-08-01,0,4.1,10318.165,172.7
2000-09-30,0.669833282369804,0.716799601847428,0.589730149386845,0.1373757852195147,116.96768785050699,-6.01582629983543,0.07283301268779521,0.00511823261241168,0.15895019897011192,5.36872591176939,0.5372925625099538,0.05675799999999996,0.8141679999999999,0.129044,0.5175796,100.0,0.1425779051866008,40.382,12.354,2000.0,9.0,260.0,37.0,3.0,0.0,2000-09-01,0,3.9,10318.165,173.6
2000-10-31,0.661313202247191,0.7050079588014981,0.5761063139825218,0.15276885724094877,115.21021828963795,-6.1320304619225965,0.07565891073657922,0.001460095006242175,0.1659933988764044,5.211392009987515,0.5877965043695381,0.056667499999999975,0.8114725,0.1318275,0.51730025,100.0,0.14999999999999997,39.332499999999996,12.7675,2000.0,10.0,291.5,41.5,4.0,0.0,2000-10-01,0,3.9,10435.744,173.9
2000-11-30,0.657018449582027,0.7030795781086729,0.5728891239732934,0.15756549015060384,114.3549263778523,-6.182969991616243,0.07812586427122059,0.00157745946939315,0.17327545579086773,4.9251126947097275,0.6051599596607616,0.06069499999999997,0.8131775,0.12610749999999998,0.49377525,100.0,0.17105185915724463,41.12,12.06,2000.0,11.0,319.5,45.5,4.0,1.0,2000-11-01,0,3.9,10435.744,174.2
2000-12-31,0.6523663793913472,0.6951483868354759,0.559842416871198,0.1708380382586085,110.69944827229797,-6.350167931966011,0.07846041532810052,0.0024752845822296,0.17865867539063446,5.0198710035398095,0.6179008610564345,0.061893999999999984,0.8139540000000001,0.12416199999999997,0.47539999999999993,100.0,0.18564444724847667,41.072,11.106,2000.0,12.0,351.0,50.0,4.0,1.0,2000-12-01,0,3.9,10435.744,174.6
2001-01-31,0.655101728951448,0.6950483835452936,0.5622538097981917,0.16243903159443548,111.49890260731777,-6.178302343224815,0.08099853510721483,0.00244947469783645,0.17130973288883394,4.77529221714615,0.6221988997269896,0.06110499999999997,0.8121550000000001,0.12678999999999996,0.45502549999999997,100.0,0.18130010086531823,41.365,11.2325,2001.0,1.0,16.5,2.5,1.0,0.0,2001-01-01,0,4.2,10470.231,175.6
2001-02-28,0.6474281609195403,0.7007557471264367,0.5595919540229884,0.14776467816091948,113.06556034482757,-6.218962643678161,0.08495948275862064,0.00139459770114935,0.16513821839080456,5.00287356321839,0.617816091954023,0.065875,0.8060425,0.12814,0.40108574999999996,100.0,0.18258426966292132,41.1225,11.2575,2001.0,2.0,44.5,6.5,1.0,0.0,2001-02-01,0,4.2,10470.231,176.0
2001-03-31,0.6475396418070034,0.7065785886126704,0.5708836407377706,0.13491771943330652,115.80892763966854,-6.175506762897621,0.0874966693397487,0.0016137194867682,0.1660022587543437,5.3292969794172675,0.6180165731087944,0.065002,0.7991759999999999,0.13589400000000001,0.3961494,100.0,0.2000105667288929,41.454,11.288,2001.0,3.0,76.0,11.0,1.0,0.0,2001-03-01,0,4.3,10470.231,176.1
2001-04-30,0.6629254756871036,0.7056204413319239,0.5916352008456659,0.11845288074788579,115.70738960095137,-6.078814680232558,0.09945862843551789,0.0016488640327695,0.17590653409090906,5.447344080338266,0.6184593023255813,0.06103499999999998,0.805365,0.13368,0.384566,100.0,0.22594696969696965,40.66,10.8525,2001.0,4.0,107.5,15.5,2.0,0.0,2001-04-01,1,4.4,10599.0,176.4
2001-05-31,0.6588238636363637,0.6984517045454546,0.5833284090909091,0.13141537499999995,114.36955965909091,-6.250448863636364,0.09855397727272724,0.0014276164772727,0.18476846590909088,5.389204545454546,0.6590909090909091,0.057577500000000004,0.81067,0.13181500000000002,0.43690675,100.0,0.2324906367041198,40.197500000000005,11.1525,2001.0,5.0,135.5,19.5,2.0,0.0,2001-05-01,1,4.3,10599.0,177.3
2001-06-30,0.6580978776529338,0.6960223720349563,0.6068830761548065,0.14208041108614228,118.01420774032461,-6.234120699126093,0.09592726092384514,0.0032471440449437805,0.18246276154806487,5.543420724094881,0.6443445692883895,0.05360999999999998,0.8266180000000001,0.11981800000000001,0.47043559999999995,100.0,0.20134831460674155,39.025999999999996,11.0,2001.0,6.0,167.0,24.0,2.0,0.0,2001-06-01,1,4.5,10599.0,177.7
2001-07-31,0.6622382171433435,0.6831249077857223,0.5954621342639881,0.15746773610330833,117.53393342980365,-6.259393835120871,0.09604529976733625,0.0169058032381398,0.19285296078765174,5.488983231188287,0.6432038077403246,0.047537499999999976,0.84148,0.1110175,0.46597625,100.0,0.23603237430484617,38.0025,11.307500000000001,2001.0,7.0,198.5,28.5,3.0,0.0,2001-07-01,1,4.6,10598.02,177.4
2001-08-31,0.654269270491604,0.6900497056572137,0.6026576992357415,0.1578895858446635,117.7183642340101,-6.16089387104809,0.09076611017958244,0.037516711203099504,0.19150988083521658,5.447498997594226,0.66861528273918,0.0477025,0.84845,0.10387249999999999,0.4803185,100.0,0.2277610203883259,38.935,10.912500000000001,2001.0,8.0,226.5,32.5,3.0,0.0,2001-08-01,1,4.9,10598.02,177.4
2001-09-30,0.6440249768119004,0.6899128397301179,0.594660347531886,0.14785766034195108,118.89458952792161,-6.0063891350154,0.09747781306086822,0.03495647678252884,0.1857640236733863,5.796049452291219,0.676448209330813,0.056338,0.83773,0.10592599999999999,0.42641339999999994,100.0,0.24001406940384076,38.501999999999995,11.18,2001.0,9.0,258.0,37.0,3.0,0.0,2001-09-01,1,5.0,10598.02,178.1
2001-10-31,0.6361973444626534,0.67531490204552,0.571565519794656,0.15628156589424924,118.01777088043043,-5.951742291603528,0.09352849540440827,0.023949733870927727,0.1877543118398455,5.8604382976573985,0.6927831375865083,0.06305749999999997,0.8253525,0.11162249999999996,0.42343949999999997,100.0,0.21588112058922998,38.27,11.4575,2001.0,10.0,289.5,41.5,4.0,0.0,2001-10-01,1,5.3,10660.465,177.6
2001-11-30,0.6371571338383838,0.6773353579381572,0.5588786329147735,0.16422039756644802,112.45352619533674,-6.094882928471073,0.09233400334955517,0.014756487321906549,0.17854130979985827,5.809830188753087,0.6808194547176531,0.0615025,0.8248424999999999,0.11369999999999997,0.42510525,100.0,0.21216824685925806,40.447500000000005,11.2975,2001.0,11.0,317.5,45.5,4.0,1.0,2001-11-01,1,5.5,10660.465,177.5
2001-12-31,0.6364782645321874,0.6833253275685957,0.5560350798962113,0.1823804514370751,110.511677855952,-6.090374647775704,0.09642384840266276,0.01241570901840954,0.16506106060606057,5.81566047925986,0.649196928604135,0.062295999999999976,0.81755,0.120204,0.4340978,100.0,0.1981721711496992,37.814,12.434000000000001,2001.0,12.0,349.0,50.0,4.0,1.0,2001-12-01,0,5.7,10660.465,177.4
2002-01-31,0.6363048216223988,0.6999034272152155,0.55465964755818,0.17545774723892893,111.45387798271406,-5.931759186998291,0.10210925350133243,0.014106854706700075,0.13478663428592255,5.717492638899014,0.598506921662495,0.06330499999999997,0.8213675,0.11535249999999997,0.37593774999999996,100.0,0.18582592662406688,37.905,12.9475,2002.0,1.0,15.5,2.5,1.0,0.0,2002-01-01,0,5.7,10783.5,177.7
2002-02-28,0.6384693213153887,0.7079967852684145,0.5710631875677381,0.16673543530511306,112.90120826679563,-5.914849757514645,0.1051756515893594,0.01297205917568695,0.14066505566530843,5.6325088145312865,0.5999447805627581,0.06516,0.8275125,0.10737249999999998,0.3351044999999999,100.0,0.22165665171283144,39.79,12.815,2002.0,2.0,43.5,6.5,1.0,0.0,2002-02-01,0,5.7,10783.5,178.0
2002-03-31,0.6304530100334448,0.7158636168179646,0.5784895126612517,0.16149175575728614,114.3027423076923,-5.8914606306736745,0.11053037983755369,0.00792415659340656,0.14159719063545145,6.056330625895844,0.6082656473960821,0.070094,0.8253539999999999,0.10456599999999998,0.2771072,100.0,0.21232680363115142,41.552,11.358,2002.0,3.0,75.0,11.0,1.0,0.0,2002-03-01,0,5.7,10783.5,178.5
2002-04-30,0.6293006907126961,0.7160665187537317,0.5936565882321011,0.15654489907724034,117.44595199478911,-5.735490251994789,0.1084299008033436,0.008183403942761725,0.1446002469738913,6.172465125115345,0.6473714921565434,0.074335,0.8249,0.10078,0.24463799999999997,100.0,0.20003663898387883,41.04,11.7725,2002.0,4.0,106.5,15.5,2.0,0.0,2002-04-01,0,5.9,10887.46,179.3
2002-05-31,0.6301770938500787,0.7103281855560983,0.5962232162242849,0.1464145846000922,119.84649572816588,-5.558047097378277,0.10568043783585727,0.011870108998263,0.1564888757938446,6.492438799326928,0.6665764262063725,0.069235,0.83717,0.09363249999999998,0.20534824999999998,100.0,0.21661374368995273,41.6825,10.995000000000001,2002.0,5.0,134.5,19.5,2.0,0.0,2002-05-01,0,5.8,10887.46,179.5
2002-06-30,0.6184118187609491,0.7109646647555342,0.5725649747836704,0.1456285716021659,119.67057389764825,-5.655654206614641,0.09661403047194346,0.01582787914052128,0.15801258565588994,6.276787174178478,0.7178085682433508,0.06792799999999997,0.838184,0.09394,0.18750959999999997,100.0,0.227579232361841,40.012,11.134,2002.0,6.0,166.0,24.0,2.0,0.0,2002-06-01,0,5.8,10887.46,179.6
2002-07-31,0.6214258241758241,0.7214148351648351,0.5618956043956044,0.13786109615384606,119.26503021978023,-5.617456043956044,0.08719807692307688,0.015002870879120826,0.15238269230769222,5.793956043956044,0.695054945054945,0.067345,0.8388125000000001,0.093915,0.17070075,100.0,0.228021978021978,39.57,11.6675,2002.0,7.0,197.5,28.5,3.0,0.0,2002-07-01,0,5.8,10984.04,180.0
2002-08-31,0.6338042761586239,0.719394099378882,0.5833334448160535,0.1470815879837553,118.58715625895843,-5.65761220735786,0.08872486860965119,0.010092911180124179,0.15669882704252264,5.451767797419971,0.666674629718108,0.058799999999999984,0.847758,0.09350999999999998,0.2386368,100.0,0.21712852365026275,39.538,11.524,2002.0,8.0,229.0,33.0,3.0,0.0,2002-08-01,0,5.7,10984.04,180.5
2002-09-30,0.6338263791491351,0.7284236500701262,0.5821498363721365,0.14433792557854133,120.0487050315568,-5.611972387798036,0.09495060191678348,0.004335865269985925,0.15914479604955578,5.281586021505376,0.6621084618980831,0.06117749999999995,0.8379125,0.10096249999999997,0.30325124999999997,100.0,0.19465871902758292,40.875,10.94,2002.0,9.0,260.5,37.5,3.0,0.0,2002-09-01,0,5.7,10984.04,180.8
2002-10-31,0.6310589076363093,0.7296939266320402,0.5769236380613308,0.15782263342445885,117.93646197225519,-5.670549468530535,0.09554966934071067,0.0029589327459298,0.16762600430775387,4.964435021500239,0.692857720820554,0.0582825,0.83762,0.10409749999999998,0.35154074999999996,100.0,0.17619214586255255,39.525,10.8225,2002.0,10.0,288.5,41.5,4.0,0.0,2002-10-01,0,5.7,11061.433,181.2
2002-11-30,0.6462456385596637,0.7207286425822892,0.5899270698282549,0.1545566988592286,115.08535807299293,-5.634804182400115,0.10172550978941579,0.0018648623845999202,0.17936342267363298,4.633044608500429,0.6753235310738817,0.057457999999999974,0.845182,0.09734399999999999,0.2930378,100.0,0.20339490515552106,40.638,10.206,2002.0,11.0,320.0,46.0,4.0,1.0,2002-11-01,0,5.9,11061.433,181.5
2002-12-31,0.6439362846030656,0.7041658659345688,0.575789787805994,0.16793701198238384,113.59613563829787,-5.7178850663463745,0.10355961164493248,0.0039995746396705,0.17603418840082355,4.551876000915122,0.6666952642415923,0.06259749999999997,0.83986,0.0975525,0.298465,100.0,0.21108622620380732,39.37,10.34,2002.0,12.0,351.5,50.5,4.0,1.0,2002-12-01,0,6.0,11061.433,181.8
2003-01-31,0.6387657641023345,0.6951695904578596,0.5682842181796027,0.17247164773258528,114.34816179575363,-5.850602175405091,0.10818125136771005,0.0065449208301005,0.17820529111087896,4.435337152974645,0.6639884416062387,0.0641475,0.840495,0.095365,0.2615825,100.0,0.2233883008826114,39.1525,10.905000000000001,2003.0,1.0,14.5,2.5,1.0,0.0,2003-01-01,0,5.8,11174.129,182.6
2003-02-28,0.637984585907115,0.6897945836193091,0.5749438000457561,0.178010402310684,115.3074799245024,-5.940738732555479,0.10684011095859068,0.0052998722832303,0.17070942576069545,4.765128117135667,0.636324639670556,0.0663375,0.8318749999999999,0.10178249999999993,0.24840999999999994,100.0,0.22757558790593502,40.46,11.215,2003.0,2.0,42.5,6.5,1.0,0.0,2003-02-01,0,5.9,11174.129,183.6
2003-03-31,0.6374000671892497,0.6941699888017917,0.5846626539753639,0.17861023724524067,115.64514282194848,-5.92261686450168,0.11109055767077262,0.00265697675251956,0.18361233370660687,4.95104143337066,0.6054871220604703,0.06665799999999997,0.834816,0.09854599999999998,0.2407838,100.0,0.23173245614035087,39.904,10.858,2003.0,3.0,74.0,11.0,1.0,0.0,2003-03-01,0,5.9,11174.129,183.9
2003-04-30,0.628754576057227,0.7119573690300862,0.5634759678098044,0.16839486027245945,116.65372535766885,-5.930555044182621,0.1082243030717441,0.005113913949084725,0.1700043235851041,5.51404376183463,0.6246844098464128,0.0718825,0.83094,0.09718749999999997,0.19038024999999997,100.0,0.22877656217126024,40.5925,9.785,2003.0,4.0,105.5,15.5,2.0,0.0,2003-04-01,0,6.0,11312.766,183.2
2003-05-31,0.6302272587719298,0.713219560499186,0.5513561771568096,0.1681541165029842,116.8439642645596,-5.751320708762887,0.10721831563121717,0.00971982893018624,0.1688099718981732,5.755996563573883,0.6137337221920781,0.068272,0.828536,0.10319,0.23020179999999998,100.0,0.22562217399168022,41.168,9.879999999999999,2003.0,5.0,137.0,20.0,2.0,0.0,2003-05-01,0,6.1,11312.766,182.9
2003-06-30,0.6324029058202475,0.7061532849169424,0.5558167755924222,0.18384413911641662,116.15466593194995,-5.71569935108435,0.11051804652849498,0.013678288294261775,0.16587961767435025,5.4472727850512275,0.6384263454288307,0.06548,0.83062,0.10387499999999997,0.26236775,100.0,0.20765412049699603,39.0475,10.89,2003.0,6.0,168.5,24.5,2.0,0.0,2003-06-01,0,6.3,11312.766,183.1
2003-07-31,0.6287338523038081,0.6939939248895435,0.555316142436356,0.18495342633599826,118.40092294340415,-5.81549900063118,0.10793339469808538,0.009176914001683075,0.16917219387755095,5.246870397643594,0.6992688828108563,0.0666175,0.8263550000000001,0.106985,0.3106,100.0,0.1850936250788975,36.9875,11.559999999999999,2003.0,7.0,196.5,28.5,3.0,0.0,2003-07-01,0,6.2,11566.669,183.7
2003-08-31,0.6347161462289744,0.6977674274281063,0.5685683127599928,0.16635058125791277,117.56874801930728,-5.7165410327364805,0.10441675373033092,0.01004047966268762,0.1639739410155543,5.191765689998191,0.7139351600651113,0.0705,0.826166,0.10330199999999998,0.3262556,100.0,0.1626401700126605,39.304,10.953999999999999,2003.0,8.0,228.0,33.0,3.0,0.0,2003-08-01,0,6.1,11566.669,184.5
2003-09-30,0.6294763384090749,0.7103328643312995,0.5666347997317482,0.15532617219716488,117.65045329101358,-5.7187363101812885,0.10543093440984638,0.0100722081771819,0.16375984696069146,5.286898844589382,0.7002896197138649,0.0727325,0.8224925000000001,0.10473249999999998,0.3516205,100.0,0.15239278701171186,41.839999999999996,10.725,2003.0,9.0,259.5,37.5,3.0,0.0,2003-09-01,0,6.1,11566.669,185.1
2003-10-31,0.635328231292517,0.7042652030509173,0.5765668418882705,0.15183744905689545,118.34774358379715,-5.844269248608535,0.11027645073180782,0.01210745583384865,0.16069547258297256,5.203488971346115,0.6691919191919192,0.07225249999999997,0.8217475000000001,0.10596749999999999,0.3882365,100.0,0.1755823541537827,41.6475,11.0425,2003.0,10.0,287.5,41.5,4.0,0.0,2003-10-01,0,6.0,11772.234,184.9
2003-11-30,0.6352348950662738,0.7174426967178624,0.5720035889613577,0.1368805972140402,117.28122438372255,-5.649160852794727,0.11182210704642677,0.010891024971070858,0.1678866112192299,5.235836138579143,0.6411643523388737,0.06699200000000001,0.827854,0.10512600000000001,0.3982902,100.0,0.2028823900694298,42.616,10.802,2003.0,11.0,319.0,46.0,4.0,1.0,2003-11-01,0,5.8,11772.234,185.0
2003-12-31,0.6318088541666667,0.7149504934210527,0.5571075657894737,0.14366402461622801,114.11539207785087,-5.69934923245614,0.10929904331140344,0.011008882565789399,0.19120546326754378,5.177330043859649,0.6422423245614035,0.0619375,0.8331325,0.10493249999999998,0.40618924999999995,100.0,0.21448131443298965,41.86,10.84,2003.0,12.0,350.5,50.5,4.0,1.0,2003-12-01,0,5.7,11772.234,185.5
2004-01-31,0.6314860745614035,0.7023724122807017,0.5429545263157894,0.1507512838157894,116.20373377192982,-5.785091074561404,0.11281653508771927,0.00882480118421046,0.19687461184210522,5.4771052631578945,0.6617982456140351,0.062156,0.83585,0.101988,0.380953,100.0,0.2432774914089347,40.68,11.758,2004.0,1.0,17.0,3.0,1.0,0.0,2004-01-01,0,5.7,11923.447,186.3
